2,0.2,-20,40000,400.4
2,0.2,-20,50000,500.4
2,0.2,-20,60000,600.4
2,0.2,-20,70000,700.4
2,0.2,-20,80000,800.4
2,0.2,-15,0,0.9
2,0.2,-15,10000,100.9
2,0.2,-15,20000,200.9
2,0.2,-15,30000,300.9
2,0.2,-15,40000,400.9
2,0.2,-15,50000,500.9
2,0.2,-15,60000,600.9
2,0.2,-15,70000,700.9
2,0.2,-15,80000,800.9
2,0.2,-10,0,1.4
2,0.2,-10,10000,101.4
2,0.2,-10,20000,201.4
2,0.2,-10,30000,301.4
2,0.2,-10,40000,401.4
2,0.2,-10,50000,501.4
2,0.2,-10,60000,601.4
2,0.2,-10,70000,701.4
2,0.2,-10,80000,801.4
2,0.2,-5,0,1.9
2,0.2,-5,10000,101.9
2,0.2,-5,20000,201.9
2,0.2,-5,30000,301.9
2,0.2,-5,40000,401.9
2,0.2,-5,50000,501.9
2,0.2,-5,60000,601.9
2,0.2,-5,70000,701.9
2,0.2,-5,80000,801.9
2,0.2,0,0,2.4
2,0.2,0,10000,102.4
2,0.2,0,20000,202.4
2,0.2,0,30000,302.4
2,0.2,0,40000,402.4
2,0.2,0,50000,502.4
2,0.2,0,60000,602.4
2,0.2,0,70000,702.4
2,0.2,0,80000,802.4
2,0.2,5,0,2.9
2,0.2,5,10000,102.9
2,0.2,5,20000,202.9
2,0.2,5,30000,302.9
2,0.2,5,40000,402.9
2,0.2,5,50000,502.9
2,0.2,5,60000,602.9
2,0.2,5,70000,702.9
2,0.2,5,80000,802.9
2,0.2,10,0,3.4
2,0.2,10,10000,103.4
2,0.2,10,20000,203.4
2,0.2,10,30000,303.4
2,0.2,10,40000,403.4
2,0.2,10,50000,503.4
2,0.2,10,60000,603.4
2,0.2,10,70000,703.4
2,0.2,10,80000,803.4
2,0.2,15,0,3.9
2,0.2,15,10000,103.9
2,0.2,15,20000,203.9
2,0.2,15,30000,303.9
2,0.2,15,40000,403.9
2,0.2,15,50000,503.9
2,0.2,15,60000,603.9
2,0.2,15,70000,703.9
2,0.2,15,80000,803.9
2,0.2,20,0,4.4
2,0.2,20,10000,104.4
2,0.2,20,20000,204.4
2,0.2,20,30000,304.4
2,0.2,20,40000,404.4
2,0.2,20,50000,504.4
2,0.2,20,60000,604.4
2,0.2,20,70000,704.4
2,0.2,20,80000,804.4
2,0.3,-20,0,0.6
2,0.3,-20,10000,100.6
2,0.3,-20,20000,200.6
2,0.3,-20,30000,300.6
2,0.3,-20,40000,400.6
2,0.3,-20,50000,500.6
2,0.3,-20,60000,600.6
2,0.3,-20,70000,700.6
2,0.3,-20,80000,800.6
2,0.3,-15,0,1.1
2,0.3,-15,10000,101.1
2,0.3,-15,20000,201.1
2,0.3,-15,30000,301.1
2,0.3,-15,40000,401.1
2,0.3,-15,50000,501.1
2,0.3,-15,60000,601.1
2,0.3,-15,70000,701.1
2,0.3,-15,80000,801.1
2,0.3,-10,0,1.6
2,0.3,-10,10000,101.6
2,0.3,-10,20000,201.6
2,0.3,-10,30000,301.6
2,0.3,-10,40000,401.6
2,0.3,-10,50000,501.6
2,0.3,-10,60000,601.6
2,0.3,-10,70000,701.6
2,0.3,-10,80000,801.6
2,0.3,-5,0,2.1
2,0.3,-5,10000,102.1
2,0.3,-5,20000,202.1
2,0.3,-5,30000,302.1
2,0.3,-5,40000,402.1
2,0.3,-5,50000,502.1
2,0.3,-5,60000,602.1
2,0.3,-5,70000,702.1
2,0.3,-5,80000,802.1
2,0.3,0,0,2.6
2,0.3,0,10000,102.6
2,0.3,0,20000,202.6
2,0.3,0,30000,302.6
2,0.3,0,40000,402.6
2,0.3,0,50000,502.6
2,0.3,0,60000,602.6
2,0.3,0,70000,702.6
2,0.3,0,80000,802.6
2,0.3,5,0,3.1
2,0.3,5,10000,103.1
2,0.3,5,20000,203.1
2,0.3,5,30000,303.1
2,0.3,5,40000,403.1
2,0.3,5,50000,503.1
2,0.3,5,60000,603.1
2,0.3,5,70000,703.1
2,0.3,5,80000,803.1
2,0.3,10,0,3.6
2,0.3,10,10000,103.6
2,0.3,10,20000,203.6
2,0.3,10,30000,303.6
2,0.3,10,40000,403.6
2,0.3,10,50000,503.6
2,0.3,10,60000,603.6
2,0.3,10,70000,703.6
2,0.3,10,80000,803.6
2,0.3,15,0,4.1
2,0.3,15,10000,104.1
2,0.3,15,20000,204.1
2,0.3,15,30000,304.1
2,0.3,15,40000,404.1
2,0.3,15,50000,504.1
2,0.3,15,60000,604.1
2,0.3,15,70000,704.1
2,0.3,15,80000,804.1
2,0.3,20,0,4.6
2,0.3,20,10000,104.6
2,0.3,20,20000,204.6
2,0.3,20,30000,304.6
2,0.3,20,40000,404.6
2,0.3,20,50000,504.6
2,0.3,20,60000,604.6
2,0.3,20,70000,704.6
2,0.3,20,80000,804.6
2,0.4,-20,0,0.8
2,0.4,-20,10000,100.8
2,0.4,-20,20000,200.8
2,0.4,-20,30000,300.8
2,0.4,-20,40000,400.8
2,0.4,-20,50000,500.8
2,0.4,-20,60000,600.8
2,0.4,-20,70000,700.8
2,0.4,-20,80000,800.8
2,0.4,-15,0,1.3
2,0.4,-15,10000,101.3
2,0.4,-15,20000,201.3
2,0.4,-15,30000,301.3
2,0.4,-15,40000,401.3
2,0.4,-15,50000,501.3
2,0.4,-15,60000,601.3
2,0.4,-15,70000,701.3
2,0.4,-15,80000,801.3
2,0.4,-10,0,1.8
2,0.4,-10,10000,101.8
2,0.4,-10,20000,201.8
2,0.4,-10,30000,301.8
2,0.4,-10,40000,401.8
2,0.4,-10,50000,501.8
2,0.4,-10,60000,601.8
2,0.4,-10,70000,701.8
2,0.4,-10,80000,801.8
2,0.4,-5,0,2.3
2,0.4,-5,10000,102.3
2,0.4,-5,20000,202.3
2,0.4,-5,30000,302.3
2,0.4,-5,40000,402.3
2,0.4,-5,50000,502.3
2,0.4,-5,60000,602.3
2,0.4,-5,70000,702.3
2,0.4,-5,80000,802.3
2,0.4,0,0,2.8
2,0.4,0,10000,102.8
2,0.4,0,20000,202.8
2,0.4,0,30000,302.8
2,0.4,0,40000,402.8
2,0.4,0,50000,502.8
2,0.4,0,60000,602.8
2,0.4,0,70000,702.8
2,0.4,0,80000,802.8
2,0.4,5,0,3.3
2,0.4,5,10000,103.3
2,0.4,5,20000,203.3
2,0.4,5,30000,303.3
2,0.4,5,40000,403.3
2,0.4,5,50000,503.3
2,0.4,5,60000,603.3
2,0.4,5,70000,703.3
2,0.4,5,80000,803.3
2,0.4,10,0,3.8
2,0.4,10,10000,103.8
2,0.4,10,20000,203.8
2,0.4,10,30000,303.8
2,0.4,10,40000,403.8
2,0.4,10,50000,503.8
2,0.4,10,60000,603.8
2,0.4,10,70000,703.8
2,0.4,10,80000,803.8
2,0.4,15,0,4.3
2,0.4,15,10000,104.3
2,0.4,15,20000,204.3
2,0.4,15,30000,304.3
2,0.4,15,40000,404.3
2,0.4,15,50000,504.3
2,0.4,15,60000,604.3
2,0.4,15,70000,704.3
2,0.4,15,80000,804.3
2,0.4,20,0,4.8
2,0.4,20,10000,104.8
2,0.4,20,20000,204.8
2,0.4,20,30000,304.8
2,0.4,20,40000,404.8
2,0.4,20,50000,504.8
2,0.4,20,60000,604.8
2,0.4,20,70000,704.8
2,0.4,20,80000,804.8
2,0.5,-20,0,1
2,0.5,-20,10000,101
2,0.5,-20,20000,201
2,0.5,-20,30000,301
2,0.5,-20,40000,401
2,0.5,-20,50000,501
2,0.5,-20,60000,601
2,0.5,-20,70000,701
2,0.5,-20,80000,801
2,0.5,-15,0,1.5
2,0.5,-15,10000,101.5
2,0.5,-15,20000,201.5
2,0.5,-15,30000,301.5
2,0.5,-15,40000,401.5
2,0.5,-15,50000,501.5
2,0.5,-15,60000,601.5
2,0.5,-15,70000,701.5
2,0.5,-15,80000,801.5
2,0.5,-10,0,2
2,0.5,-10,10000,102
2,0.5,-10,20000,202
2,0.5,-10,30000,302
2,0.5,-10,40000,402
2,0.5,-10,50000,502
2,0.5,-10,60000,602
2,0.5,-10,70000,702
2,0.5,-10,80000,802
2,0.5,-5,0,2.5
2,0.5,-5,10000,102.5
2,0.5,-5,20000,202.5
2,0.5,-5,30000,302.5
2,0.5,-5,40000,402.5
2,0.5,-5,50000,502.5
2,0.5,-5,60000,602.5
2,0.5,-5,70000,702.5
2,0.5,-5,80000,802.5
2,0.5,0,0,3
2,0.5,0,10000,103
2,0.5,0,20000,203
2,0.5,0,30000,303
2,0.5,0,40000,403
2,0.5,0,50000,503
2,0.5,0,60000,603
2,0.5,0,70000,703
2,0.5,0,80000,803
2,0.5,5,0,3.5
2,0.5,5,10000,103.5
2,0.5,5,20000,203.5
2,0.5,5,30000,303.5
2,0.5,5,40000,403.5
2,0.5,5,50000,503.5
2,0.5,5,60000,603.5
2,0.5,5,70000,703.5
2,0.5,5,80000,803.5
2,0.5,10,0,4
2,0.5,10,10000,104
2,0.5,10,20000,204
2,0.5,10,30000,304
2,0.5,10,40000,404
2,0.5,10,50000,504
2,0.5,10,60000,604
2,0.5,10,70000,704
2,0.5,10,80000,804
2,0.5,15,0,4.5
2,0.5,15,10000,104.5
2,0.5,15,20000,204.5
2,0.5,15,30000,304.5
2,0.5,15,40000,404.5
2,0.5,15,50000,504.5
2,0.5,15,60000,604.5
2,0.5,15,70000,704.5
2,0.5,15,80000,804.5
2,0.5,20,0,5
2,0.5,20,10000,105
2,0.5,20,20000,205
2,0.5,20,30000,305
2,0.5,20,40000,405
2,0.5,20,50000,505
2,0.5,20,60000,605
2,0.5,20,70000,705
2,0.5,20,80000,805
2,0.6,-20,0,1.2
2,0.6,-20,10000,101.2
2,0.6,-20,20000,201.2
2,0.6,-20,30000,301.2
2,0.6,-20,40000,401.2
2,0.6,-20,50000,501.2
2,0.6,-20,60000,601.2
2,0.6,-20,70000,701.2
2,0.6,-20,80000,801.2
2,0.6,-15,0,1.7
2,0.6,-15,10000,101.7
2,0.6,-15,20000,201.7
2,0.6,-15,30000,301.7
2,0.6,-15,40000,401.7
2,0.6,-15,50000,501.7
2,0.6,-15,60000,601.7
2,0.6,-15,70000,701.7
2,0.6,-15,80000,801.7
2,0.6,-10,0,2.2
2,0.6,-10,10000,102.2
2,0.6,-10,20000,202.2
2,0.6,-10,30000,302.2
2,0.6,-10,40000,402.2
2,0.6,-10,50000,502.2
2,0.6,-10,60000,602.2
2,0.6,-10,70000,702.2
2,0.6,-10,80000,802.2
2,0.6,-5,0,2.7
2,0.6,-5,10000,102.7
2,0.6,-5,20000,202.7
2,0.6,-5,30000,302.7
2,0.6,-5,40000,402.7
2,0.6,-5,50000,502.7
2,0.6,-5,60000,602.7
2,0.6,-5,70000,702.7
2,0.6,-5,80000,802.7
2,0.6,0,0,3.2
2,0.6,0,10000,103.2
2,0.6,0,20000,203.2
2,0.6,0,30000,303.2
2,0.6,0,40000,403.2
2,0.6,0,50000,503.2
2,0.6,0,60000,603.2
2,0.6,0,70000,703.2
2,0.6,0,80000,803.2
2,0.6,5,0,3.7
2,0.6,5,10000,103.7
2,0.6,5,20000,203.7
2,0.6,5,30000,303.7
2,0.6,5,40000,403.7
2,0.6,5,50000,503.7
2,0.6,5,60000,603.7
2,0.6,5,70000,703.7
2,0.6,5,80000,803.7
2,0.6,10,0,4.2
2,0.6,10,10000,104.2
2,0.6,10,20000,204.2
2,0.6,10,30000,304.2
2,0.6,10,40000,404.2
2,0.6,10,50000,504.2
2,0.6,10,60000,604.2
2,0.6,10,70000,704.2
2,0.6,10,80000,804.2
2,0.6,15,0,4.7
2,0.6,15,10000,104.7
2,0.6,15,20000,204.7
2,0.6,15,30000,304.7
2,0.6,15,40000,404.7
2,0.6,15,50000,504.7
2,0.6,15,60000,604.7
2,0.6,15,70000,704.7
2,0.6,15,80000,804.7
2,0.6,20,0,5.2
2,0.6,20,10000,105.2
2,0.6,20,20000,205.2
2,0.6,20,30000,305.2
2,0.6,20,40000,405.2
2,0.6,20,50000,505.2
2,0.6,20,60000,605.2
2,0.6,20,70000,705.2
2,0.6,20,80000,805.2
2,0.7,-20,0,1.4
2,0.7,-20,10000,101.4
2,0.7,-20,20000,201.4
2,0.7,-20,30000,301.4
2,0.7,-20,40000,401.4
2,0.7,-20,50000,501.4
2,0.7,-20,60000,601.4
2,0.7,-20,70000,701.4
2,0.7,-20,80000,801.4
2,0.7,-15,0,1.9
2,0.7,-15,10000,101.9
2,0.7,-15,20000,201.9
2,0.7,-15,30000,301.9
2,0.7,-15,40000,401.9
2,0.7,-15,50000,501.9
2,0.7,-15,60000,601.9
2,0.7,-15,70000,701.9
2,0.7,-15,80000,801.9
2,0.7,-10,0,2.4
2,0.7,-10,10000,102.4
2,0.7,-10,20000,202.4
2,0.7,-10,30000,302.4
2,0.7,-10,40000,402.4
2,0.7,-10,50000,502.4
2,0.7,-10,60000,602.4
2,0.7,-10,70000,702.4
2,0.7,-10,80000,802.4
2,0.7,-5,0,2.9
2,0.7,-5,10000,102.9
2,0.7,-5,20000,202.9
2,0.7,-5,30000,302.9
2,0.7,-5,40000,402.9
2,0.7,-5,50000,502.9
2,0.7,-5,60000,602.9
2,0.7,-5,70000,702.9
2,0.7,-5,80000,802.9
2,0.7,0,0,3.4
2,0.7,0,10000,103.4
2,0.7,0,20000,203.4
2,0.7,0,30000,303.4
2,0.7,0,40000,403.4
2,0.7,0,50000,503.4
2,0.7,0,60000,603.4
2,0.7,0,70000,703.4
2,0.7,0,80000,803.4
2,0.7,5,0,3.9
2,0.7,5,10000,103.9
2,0.7,5,20000,203.9
2,0.7,5,30000,303.9
2,0.7,5,40000,403.9
2,0.7,5,50000,503.9
2,0.7,5,60000,603.9
2,0.7,5,70000,703.9
2,0.7,5,80000,803.9
2,0.7,10,0,4.4
2,0.7,10,10000,104.4
2,0.7,10,20000,204.4
2,0.7,10,30000,304.4
2,0.7,10,40000,404.4
2,0.7,10,50000,504.4
2,0.7,10,60000,604.4
2,0.7,10,70000,704.4
2,0.7,10,80000,804.4
2,0.7,15,0,4.9
2,0.7,15,10000,104.9
2,0.7,15,20000,204.9
2,0.7,15,30000,304.9
2,0.7,15,40000,404.9
2,0.7,15,50000,504.9
2,0.7,15,60000,604.9
2,0.7,15,70000,704.9
2,0.7,15,80000,804.9
2,0.7,20,0,5.4
2,0.7,20,10000,105.4
2,0.7,20,20000,205.4
2,0.7,20,30000,305.4
2,0.7,20,40000,405.4
2,0.7,20,50000,505.4
2,0.7,20,60000,605.4
2,0.7,20,70000,705.4
2,0.7,20,80000,805.4
2,0.8,-20,0,1.6
2,0.8,-20,10000,101.6
2,0.8,-20,20000,201.6
2,0.8,-20,30000,301.6
2,0.8,-20,40000,401.6
2,0.8,-20,50000,501.6
2,0.8,-20,60000,601.6
2,0.8,-20,70000,701.6
2,0.8,-20,80000,801.6
2,0.8,-15,0,2.1
2,0.8,-15,10000,102.1
2,0.8,-15,20000,202.1
2,0.8,-15,30000,302.1
2,0.8,-15,40000,402.1
2,0.8,-15,50000,502.1
2,0.8,-15,60000,602.1
2,0.8,-15,70000,702.1
2,0.8,-15,80000,802.1
2,0.8,-10,0,2.6
2,0.8,-10,10000,102.6
2,0.8,-10,20000,202.6
2,0.8,-10,30000,302.6
2,0.8,-10,40000,402.6
2,0.8,-10,50000,502.6
2,0.8,-10,60000,602.6
2,0.8,-10,70000,702.6
2,0.8,-10,80000,802.6
2,0.8,-5,0,3.1
2,0.8,-5,10000,103.1
2,0.8,-5,20000,203.1
2,0.8,-5,30000,303.1
2,0.8,-5,40000,403.1
2,0.8,-5,50000,503.1
2,0.8,-5,60000,603.1
2,0.8,-5,70000,703.1
2,0.8,-5,80000,803.1
2,0.8,0,0,3.6
2,0.8,0,10000,103.6
2,0.8,0,20000,203.6
2,0.8,0,30000,303.6
2,0.8,0,40000,403.6
2,0.8,0,50000,503.6
2,0.8,0,60000,603.6
2,0.8,0,70000,703.6
2,0.8,0,80000,803.6
2,0.8,5,0,4.1
2,0.8,5,10000,104.1
2,0.8,5,20000,204.1
2,0.8,5,30000,304.1
2,0.8,5,40000,404.1
2,0.8,5,50000,504.1
2,0.8,5,60000,604.1
2,0.8,5,70000,704.1
2,0.8,5,80000,804.1
2,0.8,10,0,4.6
2,0.8,10,10000,104.6
2,0.8,10,20000,204.6
2,0.8,10,30000,304.6
2,0.8,10,40000,404.6
2,0.8,10,50000,504.6
2,0.8,10,60000,604.6
2,0.8,10,70000,704.6
2,0.8,10,80000,804.6
2,0.8,15,0,5.1
2,0.8,15,10000,105.1
2,0.8,15,20000,205.1
2,0.8,15,30000,305.1
2,0.8,15,40000,405.1
2,0.8,15,50000,505.1
2,0.8,15,60000,605.1
2,0.8,15,70000,705.1
2,0.8,15,80000,805.1
2,0.8,20,0,5.6
2,0.8,20,10000,105.6
2,0.8,20,20000,205.6
2,0.8,20,30000,305.6
2,0.8,20,40000,405.6
2,0.8,20,50000,505.6
2,0.8,20,60000,605.6
2,0.8,20,70000,705.6
2,0.8,20,80000,805.6
2,0.9,-20,0,1.8
2,0.9,-20,10000,101.8
2,0.9,-20,20000,201.8
2,0.9,-20,30000,301.8
2,0.9,-20,40000,401.8
2,0.9,-20,50000,501.8
2,0.9,-20,60000,601.8
2,0.9,-20,70000,701.8
2,0.9,-20,80000,801.8
2,0.9,-15,0,2.3
2,0.9,-15,10000,102.3
2,0.9,-15,20000,202.3
2,0.9,-15,30000,302.3
2,0.9,-15,40000,402.3
2,0.9,-15,50000,502.3
2,0.9,-15,60000,602.3
2,0.9,-15,70000,702.3
2,0.9,-15,80000,802.3
2,0.9,-10,0,2.8
2,0.9,-10,10000,102.8
2,0.9,-10,20000,202.8
2,0.9,-10,30000,302.8
2,0.9,-10,40000,402.8
2,0.9,-10,50000,502.8
2,0.9,-10,60000,602.8
2,0.9,-10,70000,702.8
2,0.9,-10,80000,802.8
2,0.9,-5,0,3.3
2,0.9,-5,10000,103.3
2,0.9,-5,20000,203.3
2,0.9,-5,30000,303.3
2,0.9,-5,40000,403.3
2,0.9,-5,50000,503.3
2,0.9,-5,60000,603.3
2,0.9,-5,70000,703.3
2,0.9,-5,80000,803.3
2,0.9,0,0,3.8
2,0.9,0,10000,103.8
2,0.9,0,20000,203.8
2,0.9,0,30000,303.8
2,0.9,0,40000,403.8
2,0.9,0,50000,503.8
2,0.9,0,60000,603.8
2,0.9,0,70000,703.8
2,0.9,0,80000,803.8
2,0.9,5,0,4.3
2,0.9,5,10000,104.3
2,0.9,5,20000,204.3
2,0.9,5,30000,304.3
2,0.9,5,40000,404.3
2,0.9,5,50000,504.3
2,0.9,5,60000,604.3
2,0.9,5,70000,704.3
2,0.9,5,80000,804.3
2,0.9,10,0,4.8
2,0.9,10,10000,104.8
2,0.9,10,20000,204.8
2,0.9,10,30000,304.8
2,0.9,10,40000,404.8
2,0.9,10,50000,504.8
2,0.9,10,60000,604.8
2,0.9,10,70000,704.8
2,0.9,10,80000,804.8
2,0.9,15,0,5.3
2,0.9,15,10000,105.3
2,0.9,15,20000,205.3
2,0.9,15,30000,305.3
2,0.9,15,40000,405.3
2,0.9,15,50000,505.3
2,0.9,15,60000,605.3
2,0.9,15,70000,705.3
2,0.9,15,80000,805.3
2,0.9,20,0,5.8
2,0.9,20,10000,105.8
2,0.9,20,20000,205.8
2,0.9,20,30000,305.8
2,0.9,20,40000,405.8
2,0.9,20,50000,505.8
2,0.9,20,60000,605.8
2,0.9,20,70000,705.8
2,0.9,20,80000,805.8
2,0.95,-20,0,1.9
2,0.95,-20,10000,101.9
2,0.95,-20,20000,201.9
2,0.95,-20,30000,301.9
2,0.95,-20,40000,401.9
2,0.95,-20,50000,501.9
2,0.95,-20,60000,601.9
2,0.95,-20,70000,701.9
2,0.95,-20,80000,801.9
2,0.95,-15,0,2.4
2,0.95,-15,10000,102.4
2,0.95,-15,20000,202.4
2,0.95,-15,30000,302.4
2,0.95,-15,40000,402.4
2,0.95,-15,50000,502.4
2,0.95,-15,60000,602.4
2,0.95,-15,70000,702.4
2,0.95,-15,80000,802.4
2,0.95,-10,0,2.9
2,0.95,-10,10000,102.9
2,0.95,-10,20000,202.9
2,0.95,-10,30000,302.9
2,0.95,-10,40000,402.9
2,0.95,-10,50000,502.9
2,0.95,-10,60000,602.9
2,0.95,-10,70000,702.9
2,0.95,-10,80000,802.9
2,0.95,-5,0,3.4
2,0.95,-5,10000,103.4
2,0.95,-5,20000,203.4
2,0.95,-5,30000,303.4
2,0.95,-5,40000,403.4
2,0.95,-5,50000,503.4
2,0.95,-5,60000,603.4
2,0.95,-5,70000,703.4
2,0.95,-5,80000,803.4
2,0.95,0,0,3.9
2,0.95,0,10000,103.9
2,0.95,0,20000,203.9
2,0.95,0,30000,303.9
2,0.95,0,40000,403.9
2,0.95,0,50000,503.9
2,0.95,0,60000,603.9
2,0.95,0,70000,703.9
2,0.95,0,80000,803.9
2,0.95,5,0,4.4
2,0.95,5,10000,104.4
2,0.95,5,20000,204.4
2,0.95,5,30000,304.4
2,0.95,5,40000,404.4
2,0.95,5,50000,504.4
2,0.95,5,60000,604.4
2,0.95,5,70000,704.4
2,0.95,5,80000,804.4
2,0.95,10,0,4.9
2,0.95,10,10000,104.9
2,0.95,10,20000,204.9
2,0.95,10,30000,304.9
2,0.95,10,40000,404.9
2,0.95,10,50000,504.9
2,0.95,10,60000,604.9
2,0.95,10,70000,704.9
2,0.95,10,80000,804.9
2,0.95,15,0,5.4
2,0.95,15,10000,105.4
2,0.95,15,20000,205.4
2,0.95,15,30000,305.4
2,0.95,15,40000,405.4
2,0.95,15,50000,505.4
2,0.95,15,60000,605.4
2,0.95,15,70000,705.4
2,0.95,15,80000,805.4
2,0.95,20,0,5.9
2,0.95,20,10000,105.9
2,0.95,20,20000,205.9
2,0.95,20,30000,305.9
2,0.95,20,40000,405.9
2,0.95,20,50000,505.9
2,0.95,20,60000,605.9
2,0.95,20,70000,705.9
2,0.95,20,80000,805.9
2,1,-20,0,2
2,1,-20,10000,102
2,1,-20,20000,202
2,1,-20,30000,302
2,1,-20,40000,402
2,1,-20,50000,502
2,1,-20,60000,602
2,1,-20,70000,702
2,1,-20,80000,802
2,1,-15,0,2.5
2,1,-15,10000,102.5
2,1,-15,20000,202.5
2,1,-15,30000,302.5
2,1,-15,40000,402.5
2,1,-15,50000,502.5
2,1,-15,60000,602.5
2,1,-15,70000,702.5
2,1,-15,80000,802.5
2,1,-10,0,3
2,1,-10,10000,103
2,1,-10,20000,203
2,1,-10,30000,303
2,1,-10,40000,403
2,1,-10,50000,503
2,1,-10,60000,603
2,1,-10,70000,703
2,1,-10,80000,803
2,1,-5,0,3.5
2,1,-5,10000,103.5
2,1,-5,20000,203.5
2,1,-5,30000,303.5
2,1,-5,40000,403.5
2,1,-5,50000,503.5
2,1,-5,60000,603.5
2,1,-5,70000,703.5
2,1,-5,80000,803.5
2,1,0,0,4
2,1,0,10000,104
2,1,0,20000,204
2,1,0,30000,304
2,1,0,40000,404
2,1,0,50000,504
2,1,0,60000,604
2,1,0,70000,704
2,1,0,80000,804
2,1,5,0,4.5
2,1,5,10000,104.5
2,1,5,20000,204.5
2,1,5,30000,304.5
2,1,5,40000,404.5
2,1,5,50000,504.5
2,1,5,60000,604.5
2,1,5,70000,704.5
2,1,5,80000,804.5
2,1,10,0,5
2,1,10,10000,105
2,1,10,20000,205
2,1,10,30000,305
2,1,10,40000,405
2,1,10,50000,505
2,1,10,60000,605
2,1,10,70000,705
2,1,10,80000,805
2,1,15,0,5.5
2,1,15,10000,105.5
2,1,15,20000,205.5
2,1,15,30000,305.5
2,1,15,40000,405.5
2,1,15,50000,505.5
2,1,15,60000,605.5
2,1,15,70000,705.5
2,1,15,80000,805.5
2,1,20,0,6
2,1,20,10000,106
2,1,20,20000,206
2,1,20,30000,306
2,1,20,40000,406
2,1,20,50000,506
2,1,20,60000,606
2,1,20,70000,706
2,1,20,80000,806
2,1.05,-20,0,2.1
2,1.05,-20,10000,102.1
2,1.05,-20,20000,202.1
2,1.05,-20,30000,302.1
2,1.05,-20,40000,402.1
2,1.05,-20,50000,502.1
2,1.05,-20,60000,602.1
2,1.05,-20,70000,702.1
2,1.05,-20,80000,802.1
2,1.05,-15,0,2.6
2,1.05,-15,10000,102.6
2,1.05,-15,20000,202.6
2,1.05,-15,30000,302.6
2,1.05,-15,40000,402.6
2,1.05,-15,50000,502.6
2,1.05,-15,60000,602.6
2,1.05,-15,70000,702.6
2,1.05,-15,80000,802.6
2,1.05,-10,0,3.1
2,1.05,-10,10000,103.1
2,1.05,-10,20000,203.1
2,1.05,-10,30000,303.1
2,1.05,-10,40000,403.1
2,1.05,-10,50000,503.1
2,1.05,-10,60000,603.1
2,1.05,-10,70000,703.1
2,1.05,-10,80000,803.1
2,1.05,-5,0,3.6
2,1.05,-5,10000,103.6
2,1.05,-5,20000,203.6
2,1.05,-5,30000,303.6
2,1.05,-5,40000,403.6
2,1.05,-5,50000,503.6
2,1.05,-5,60000,603.6
2,1.05,-5,70000,703.6
2,1.05,-5,80000,803.6
2,1.05,0,0,4.1
2,1.05,0,10000,104.1
2,1.05,0,20000,204.1
2,1.05,0,30000,304.1
2,1.05,0,40000,404.1
2,1.05,0,50000,504.1
2,1.05,0,60000,604.1
